modelId,seasonBasis,participantCount,capitalDistribution,targetAverageCapitalEur,feeScenarioId,buyFeePct,sellFeePct,strategy,strategySource,strategyModelFamily,sourceAvgRoiPct,sourceVolatilityPct,sourceBaseFeeRatioPct,estimatedTurnoverMultiplier,effectiveFeeRatioPct,avgTotalCapitalDepositedEur,avgTotalCommissionsEur,avgFinalLiquidationValuePaidEur,avgAggregateUserProfitLossEur,avgWeightedUserRoiPct,avgSystemCashInEur,avgSystemCashOutEur,avgSystemNetEur,pctScenariosSystemNetNegative,avgReserveNeedEur,p95ReserveNeedEur,p99ReserveNeedEur,recommendedReserveRatioPct,exposureToWinningUsersAvgEur,winningUsersPctAvg,valueEffectVsBalancedPctPoints,whaleReserveRatioMultiplierVsMedium,minBreakEvenFeePerSidePct,safetyFeePerSidePct,userAttractivenessScore,operationalRisk,legalRegulatoryRisk,regulatoryRiskNote,isAutosufficientOnAverage
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_1_5_SELL_3,1.5,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4.5,7503.18,337.64,7282.25,-220.93,-2.9448,7840.82,7282.25,558.57,0,0,0,0,0,0.15,34.39,0,0,0.78,2.77,35.77,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_1_5_SELL_3,1.5,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4.5,7500.38,337.52,6441.24,-1059.14,-14.1213,7837.9,6441.24,1396.66,0,0,0,0,0,0,0,0,0,0,1.9,11.18,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_1_5_SELL_3,1.5,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,8.82,7489.21,660.55,5294.24,-2194.97,-29.3086,8149.76,5294.24,2855.52,0,0,0,0,0,0,0,0,0,0,2.02,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_1_5_SELL_3,1.5,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,8.82,7501.23,661.61,2787.01,-4714.22,-62.8514,8162.84,2787.01,5375.83,0,0,0,0,0,0,0,0,0,0,2.42,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_1_5_SELL_3,1.5,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,5.55,7490.92,415.75,6222.26,-1268.66,-16.9348,7906.66,6222.26,1684.41,0,0,0,0,0,0,0.12,0,0,0,2.22,1.32,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,7484.85,374.24,7753.35,268.5,3.5868,7859.09,7753.35,105.75,0,0,0,0,0,268.5,92.08,0,0,4.3,5.67,48.39,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,7495.97,374.8,7912.94,416.97,5.5629,7870.77,7912.94,-42.17,77.74,49.27,135.13,170.75,1.8027,416.97,93.97,12.9266,0,5.29,6.9,48.07,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,7498.22,374.91,6947.26,-550.96,-7.3472,7873.13,6947.26,925.87,0,0,0,0,0,0,12.03,0,0,0,2.01,24.34,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,7511.73,375.59,7253.57,-258.16,-3.4373,7887.32,7253.57,633.75,0,0,0,0,0,0.05,31.77,0,0,0.78,2.77,32.94,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,7505.06,375.25,6408.13,-1096.93,-14.617,7880.32,6408.13,1472.19,0,0,0,0,0,0,0,0,0,0,1.9,8.34,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,7503.83,735.38,5231.12,-2272.71,-30.2875,8239.21,5231.12,3008.09,0,0,0,0,0,0,0,0,0,0,2.02,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,7499.57,734.96,2714.48,-4785.09,-63.8035,8234.53,2714.48,5520.05,0,0,0,0,0,0,0,0,0,0,2.42,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,LOW,150,BUY_2_SELL_3,2,3,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,7506.68,462.91,6188.24,-1318.44,-17.5635,7969.6,6188.24,1781.36,0,0,0,0,0,0,0.05,0,0,0,2.22,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,2,15011.38,300.23,16002.15,990.78,6.5997,15311.6,16002.15,-690.55,100,690.55,821.77,882.27,5.4743,990.78,100,0,0,4.3,5.67,59.52,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,2,15006.02,300.12,16290.75,1284.73,8.5614,15306.14,16290.75,-984.6,100,984.6,1193.23,1280.07,7.9517,1284.73,100,12.9266,0,5.29,6.9,63.84,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,2,14984.14,299.68,14331.25,-652.88,-4.3577,15283.82,14331.25,952.57,0,0,0,0,0,0,27.44,0,0,0,2.01,41.41,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,2,14989.65,299.79,14921.39,-68.25,-0.4549,15289.44,14921.39,368.05,1.98,1.15,0,39.46,0,41.6,47.59,0,0,0.78,2.77,49.88,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,2,14995.82,299.92,13254.65,-1741.16,-11.6102,15295.73,13254.65,2041.08,0,0,0,0,0,0,0.01,0,0,0,1.9,25.46,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,3.92,15006.76,588.27,11342.08,-3664.69,-24.4179,15595.03,11342.08,4252.95,0,0,0,0,0,0,0.01,0,0,0,2.02,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,3.92,14998.98,587.96,6300.25,-8698.72,-57.998,15586.94,6300.25,9286.68,0,0,0,0,0,0,0,0,0,0,2.42,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_SELL_1,1,1,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,2.4667,15018.67,370.46,12938.23,-2080.44,-13.8524,15389.13,12938.23,2450.9,0,0,0,0,0,0,2.64,0,0,0,2.22,18.89,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,3,14987.2,449.62,15824.19,836.99,5.5841,15436.82,15824.19,-387.37,100,387.37,506.38,558.49,3.3787,836.99,100,0,0,4.3,5.67,53.79,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,3,14994.09,449.82,16129.38,1135.29,7.5719,15443.91,16129.38,-685.47,100,685.47,879.65,961.17,5.8666,1135.29,99.9,12.9266,0,5.29,6.9,58.16,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,3,15001.26,450.04,14191.91,-809.34,-5.3949,15451.29,14191.91,1259.38,0,0,0,0,0,0,22.07,0,0,0,2.01,35.63,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,3,14995.97,449.88,14774.42,-221.55,-1.4774,15445.85,14774.42,671.43,0,0,0,0,0,8.91,42.17,0,0,0.78,2.77,44.25,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,3,14997.41,449.92,13105.64,-1891.77,-12.6133,15447.33,13105.64,2341.7,0,0,0,0,0,0,0,0,0,0,1.9,19.75,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,5.88,15015.21,882.89,11064.41,-3950.8,-26.3128,15898.11,11064.41,4833.7,0,0,0,0,0,0,0,0,0,0,2.02,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,5.88,14997.08,881.83,6012.33,-8984.75,-59.9068,15878.91,6012.33,9866.58,0,0,0,0,0,0,0,0,0,0,2.42,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_1_5_SELL_1_5,1.5,1.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,3.7,15006.93,555.26,12744.2,-2262.73,-15.0809,15562.19,12744.2,2817.99,0,0,0,0,0,0,1.05,0,0,0,2.22,11.87,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,4,15008.14,600.33,15698.83,690.69,4.6015,15608.47,15698.83,-90.36,91.64,93.15,205.33,258.2,1.3681,690.69,99.36,0,0,4.3,5.67,48.62,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,4,14992.16,599.69,15977.08,984.93,6.5702,15591.84,15977.08,-385.24,100,385.24,573.49,657.36,3.8253,984.93,98.74,12.9266,0,5.29,6.9,52.45,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,4,14988.38,599.54,14037.29,-951.09,-6.3458,15587.91,14037.29,1550.62,0,0,0,0,0,0,17.15,0,0,0,2.01,30.04,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,4,14985.85,599.43,14620.39,-365.45,-2.4387,15585.28,14620.39,964.89,0,0,0,0,0,1.11,37.07,0,0,0.78,2.77,38.63,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,4,14988.12,599.52,12948.11,-2040.01,-13.611,15587.64,12948.11,2639.53,0,0,0,0,0,0,0,0,0,0,1.9,14.06,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,7.84,15014.6,1177.14,10764.05,-4250.54,-28.3086,16191.74,10764.05,5427.69,0,0,0,0,0,0,0,0,0,0,2.02,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,7.84,14986.46,1174.94,5703.36,-9283.1,-61.9406,16161.4,5703.36,10458.04,0,0,0,0,0,0,0,0,0,0,2.42,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_SELL_2,2,2,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,4.9333,14988.37,739.43,12540.49,-2447.89,-16.3311,15727.8,12540.49,3187.31,0,0,0,0,0,0,0.3,0,0,0,2.22,4.8,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,5,14992.73,749.64,15533.19,540.47,3.6046,15742.36,15533.19,209.17,0.1,0.02,0,0,0,540.47,92.25,0,0,4.3,5.67,48.42,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,5,15013.64,750.68,15851.98,838.34,5.5841,15764.32,15851.98,-87.66,78.44,101.29,267.58,351.61,1.7823,838.34,94.13,12.9266,0,5.29,6.9,48.08,HIGH,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",false
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,BALANCED,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-6.3559,8.6571,4,0,5,14997.92,749.9,13892.76,-1105.15,-7.3686,15747.81,13892.76,1855.05,0,0,0,0,0,0,11.93,0,0,0,2.01,24.29,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,LOW_COST,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-2.4362,8.4299,4,0,5,14995.4,749.77,14481.55,-513.85,-3.4255,15745.17,14481.55,1263.62,0,0,0,0,0,0.11,31.84,0,0,0.78,2.77,32.96,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,TOP_PLAYER,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,-13.6135,7.7013,4,0,5,15002.39,750.12,12809.21,-2193.18,-14.6182,15752.51,12809.21,2943.3,0,0,0,0,0,0,0,0,0,0,1.9,8.34,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,VALUE_ROTATION,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-24.6307,17.151,4.15,0.96,9.8,14995.69,1469.58,10456.35,-4539.35,-30.2702,16465.27,10456.35,6008.92,0,0,0,0,0,0,0,0,0,0,2.02,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-57.4774,23.8135,3.45,0.96,9.8,15000.43,1470.04,5424.9,-9575.53,-63.8352,16470.47,5424.9,11045.57,0,0,0,0,0,0,0,0,0,0,2.42,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_2_5_SELL_2_5,2.5,2.5,HYBRID_VALUE_MOMENTUM,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,-15.0426,12.8787,3.65,0.233333,6.1667,14998.09,924.88,12369.79,-2628.3,-17.5245,15922.97,12369.79,3553.18,0,0,0,0,0,0,0.05,0,0,0,2.22,0,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_3_SELL_3,3,3,HOLD,intraseason_trading_backtest completed seasons with synthetic round quotes,intraseason_trading,5.2969,3.2447,3.29,0,6,15008.83,900.53,15398.64,389.81,2.5973,15909.36,15398.64,510.72,0,0,0,0,0,389.81,80.59,0,0,4.3,5.67,42.71,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
REAL_MONEY_REDEEMABLE_PORTFOLIO_MODEL,"2023/24, 2024/25",50,MEDIUM,300,BUY_3_SELL_3,3,3,VALUE,historical_strategy_backtest completed seasons plus full_rules policy PLAYER_ZERO_TEAM_EXCLUDE,full_rules_static_roster,6.5707,5.2445,4,0,6,15001.6,900.1,15687.98,686.38,4.575,15901.7,15687.98,213.72,2.74,1.18,0,39.66,0,686.38,86.61,12.9266,0,5.29,6.9,46.9,LOW,VERY_HIGH,"Payout reale o convertibile richiede parere legale, fiscale e risk management prima di qualunque implementazione.",true
